prov,year,month,population,ng_customers,ng_sales_cm3,ng_price ,utility_sales,direct_sales,hdd,gdp,cpi,heating_oil,electric_over_5000kw,electric_under_5000kw,unem_unadj,unem_seasonally,building_permits,vacancy_rate,pct15,pct65,disposable_inc,henry_hub,carbon_tonne,carbon_natural_gas,aeco,full_inc,hhld_d_income
Alberta,2001,5,"3,058,108",850220,201224,41.36,,,215.1,"222,271",99.2,,29.1,45.4,4.6,4.6,3307,1,0.220109623,0.101503936,71787,3.96,0,0,5.74,71787000000,23474.31811
Alberta,2001,6,"3,058,108",853842,137998,43.57,,,160.6,"222,271",99.5,,29.1,45.4,4.1,4.6,2723,1,0.220109623,0.101503936,71787,3.96,0,0,4.44,71787000000,23474.31811
Alberta,2001,7,"3,058,108",857472,101452,36.77,,,65.3,"222,271",97.9,,37.3,54.5,4.9,4.7,2826,1,0.220109623,0.101503936,71787,3.96,0,0,3.75,71787000000,23474.31811
Alberta,2001,8,"3,058,108",863385,99194,31.99,,,53.1,"222,271",97.8,,37.3,54.5,4.9,4.4,3229,1,0.220109623,0.101503936,71787,3.96,0,0,3.53,71787000000,23474.31811
Alberta,2001,9,"3,058,108",858194,133208,28.09,,,178.4,"222,271",98.6,,37.3,54.2,3.8,4.1,2845,1,0.220109623,0.101503936,71787,3.96,0,0,2.76,71787000000,23474.31811
Alberta,2001,10,"3,058,108",858840,261286,25.85,,,466.7,"222,271",97.4,,37.3,54.2,4.3,4.6,2716,1,0.220109623,0.101503936,71787,3.96,0,0,2.4,71787000000,23474.31811
Alberta,2001,11,"3,058,108",868705,379251,20.84,,,574.8,"222,271",93.9,,37.3,54.2,4.5,4.5,2651,1,0.220109623,0.101503936,71787,3.96,0,0,3.33,71787000000,23474.31811
Alberta,2001,12,"3,058,108",869378,559360,18.22,,,878.8,"222,271",95.4,,37.3,54.2,4.8,5.3,2262,1,0.220109623,0.101503936,71787,3.96,0,0,3.2,71787000000,23474.31811
Alberta,2002,1,"3,128,429",872577,597956,18.32,,,844.7,"227,363",96.7,,37.3,46.8,5.4,4.8,2443,2.2,0.215973577,0.101855276,73946,3.38,0,0,3.71,73946000000,23636.78383
Alberta,2002,2,"3,128,429",874838,510333,18.8,,,645.9,"227,363",97.2,,37.3,46.7,5.3,5.4,2590,2.2,0.215973577,0.101855276,73946,3.38,0,0,2.71,73946000000,23636.78383
Alberta,2002,3,"3,128,429",874706,637079,19.17,,,980.6,"227,363",97.5,,44.9,52.4,5.3,5.3,3313,2.2,0.215973577,0.101855276,73946,3.38,0,0,3.23,73946000000,23636.78383
Alberta,2002,4,"3,128,429",873368,453418,22.36,,,554.6,"227,363",99,,44.9,52.4,5.8,5.6,4145,2.2,0.215973577,0.101855276,73946,3.38,0,0,3.91,73946000000,23636.78383
Alberta,2002,5,"3,128,429",877093,289283,23.9,,,326.5,"227,363",99.4,,44.9,52.4,6.2,6.1,3603,2.2,0.215973577,0.101855276,73946,3.38,0,0,3.91,73946000000,23636.78383
Alberta,2002,6,"3,128,429",879801,139828,25.19,,,108.6,"227,363",99.9,,44.9,52.4,5,5.4,3487,2.2,0.215973577,0.101855276,73946,3.38,0,0,3.54,73946000000,23636.78383
Alberta,2002,7,"3,128,429",881518,102594,28.97,,,58.9,"227,363",99.9,,41.4,48.3,5.6,5.4,4499,2.2,0.215973577,0.101855276,73946,3.38,0,0,3.17,73946000000,23636.78383
Alberta,2002,8,"3,128,429",882666,120554,15.22,,,128.2,"227,363",100.1,,41.4,48.3,5.4,5,3580,2.2,0.215973577,0.101855276,73946,3.38,0,0,2.93,73946000000,23636.78383
Alberta,2002,9,"3,128,429",903569,172472,26.89,,,254.9,"227,363",101.4,,41.4,48.3,5.1,5.5,2935,2.2,0.215973577,0.101855276,73946,3.38,0,0,3.51,73946000000,23636.78383
Alberta,2002,10,"3,128,429",909487,344924,26.26,,,516.7,"227,363",102.5,,41.5,48.4,5.2,5.5,3921,2.2,0.215973577,0.101855276,73946,3.38,0,0,4.27,73946000000,23636.78383
Alberta,2002,11,"3,128,429",913043,373922,27.48,,,517.3,"227,363",103,,41.5,48.4,5,5.1,2805,2.2,0.215973577,0.101855276,73946,3.38,0,0,4.85,73946000000,23636.78383
Alberta,2002,12,"3,128,429",918720,502665,26.24,,,709.8,"227,363",103.3,,41.5,48.4,4.6,5,3467,2.2,0.215973577,0.101855276,73946,3.38,0,0,4.94,73946000000,23636.78383
Alberta,2003,1,"3,183,065",926061,589093,35.24,,,859.4,"235,234",103.5,,54.4,63.5,5.9,5.4,2358,3.8,0.212467857,0.102629698,76849,5.47,0,0,5.88,76849000000,24143.08222
Alberta,2003,2,"3,183,065",924800,521880,33.01,,,747.9,"235,234",103.8,,55.2,64.5,5.1,5.2,2276,3.8,0.212467857,0.102629698,76849,5.47,0,0,6.83,76849000000,24143.08222
Alberta,2003,3,"3,183,065",928762,555473,40.58,,,787.3,"235,234",104.9,,58.1,67.9,5.4,5.5,2716,3.8,0.212467857,0.102629698,76849,5.47,0,0,8.94,76849000000,24143.08222
Alberta,2003,4,"3,183,065",911849,456694,40.21,,,439.2,"235,234",104.9,,53.8,62.8,6,5.7,3353,3.8,0.212467857,0.102629698,76849,5.47,0,0,5.88,76849000000,24143.08222
Alberta,2003,5,"3,183,065",909937,237636,29.35,,,290.5,"235,234",104.2,,52,61.4,5.7,5.5,3827,3.8,0.212467857,0.102629698,76849,5.47,0,0,5.73,76849000000,24143.08222
Alberta,2003,6,"3,183,065",909900,141941,40.02,,,139.9,"235,234",104.7,,50.9,60.4,4.7,5.2,4063,3.8,0.212467857,0.102629698,76849,5.47,0,0,5.93,76849000000,24143.08222
Alberta,2003,7,"3,183,065",911915,109703,43.34,,,50.2,"235,234",104.3,,66.3,73.6,5,4.8,3518,3.8,0.212467857,0.102629698,76849,5.47,0,0,5.58,76849000000,24143.08222
Alberta,2003,8,"3,183,065",893371,100483,38.24,,,48.6,"235,234",104.2,,62.2,70.3,5.5,5.1,2450,3.8,0.212467857,0.102629698,76849,5.47,0,0,5.08,76849000000,24143.08222
Alberta,2003,9,"3,183,065",899513,177363,35.41,,,230.4,"235,234",104.8,,48.4,59.5,4.3,4.7,2820,3.8,0.212467857,0.102629698,76849,5.47,0,0,5.19,76849000000,24143.08222
Alberta,2003,10,"3,183,065",905007,256701,30.28,,,361.6,"235,234",104.3,,45.1,56.2,4.5,4.8,3373,3.8,0.212467857,0.102629698,76849,5.47,0,0,4.92,76849000000,24143.08222
Alberta,2003,11,"3,183,065",907774,558084,27.46,,,773.6,"235,234",104.7,,55.3,63.4,4.5,4.7,2381,3.8,0.212467857,0.102629698,76849,5.47,0,0,4.6,76849000000,24143.08222
Alberta,2003,12,"3,183,065",910426,584577,27.21,,,801.5,"235,234",104.6,,48.8,59.3,4.4,4.8,2712,3.8,0.212467857,0.102629698,76849,5.47,0,0,5.11,76849000000,24143.08222
Alberta,2004,1,"3,238,668",962365,756926,33.16,,,962.2,"248,322",104.6,,41.1,49,5.3,4.8,2135,4.7,0.209530894,0.103306359,83586,5.89,0,0,6.1,83586000000,25808.75842
Alberta,2004,2,"3,238,668",910879,561524,30.33,,,696.4,"248,322",104.6,,51.5,57.7,5.3,5,2212,4.7,0.209530894,0.103306359,83586,5.89,0,0,5.83,83586000000,25808.75842
Alberta,2004,3,"3,238,668",912052,462390,28.63,,,563.9,"248,322",104.9,,41.3,49.7,5,5,4507,4.7,0.209530894,0.103306359,83586,5.89,0,0,5.49,83586000000,25808.75842
Alberta,2004,4,"3,238,668",913574,312755,30.13,,,374.9,"248,322",105.2,,41.1,49,4.7,4.4,3204,4.7,0.209530894,0.103306359,83586,5.89,0,0,5.64,83586000000,25808.75842
Alberta,2004,5,"3,238,668",912335,233696,28.89,,,305.9,"248,322",106.1,,47.6,54.5,4.5,4.1,3751,4.7,0.209530894,0.103306359,83586,5.89,0,0,6.28,83586000000,25808.75842
Alberta,2004,6,"3,238,668",964665,131912,37.09,,,148.6,"248,322",107.1,,44.1,51.7,4.2,4.6,3844,4.7,0.209530894,0.103306359,83586,5.89,0,0,6.47,83586000000,25808.75842
Alberta,2004,7,"3,238,668",968797,107424,36.97,,,71.6,"248,322",106.4,,48.1,56.8,4.8,4.6,3647,4.7,0.209530894,0.103306359,83586,5.89,0,0,6.17,83586000000,25808.75842
Alberta,2004,8,"3,238,668",970839,115090,37.99,,,108.8,"248,322",106.2,,48.1,56.8,4.9,4.2,3356,4.7,0.209530894,0.103306359,83586,5.89,0,0,5.99,83586000000,25808.75842
Alberta,2004,9,"3,238,668",975269,199099,31.86,,,261.4,"248,322",106.3,,48.1,56.8,4.3,4.6,3118,4.7,0.209530894,0.103306359,83586,5.89,0,0,5.21,83586000000,25808.75842
Alberta,2004,10,"3,238,668",980276,343363,26.43,,,478.9,"248,322",106,,46.9,54.8,4.5,4.8,3266,4.7,0.209530894,0.103306359,83586,5.89,0,0,5.29,83586000000,25808.75842
Alberta,2004,11,"3,238,668",984120,411286,35.54,,,533.3,"248,322",106.7,,46.9,54.2,4.5,4.6,3728,4.7,0.209530894,0.103306359,83586,5.89,0,0,6.58,83586000000,25808.75842
Alberta,2004,12,"3,238,668",987484,624850,32.32,,,782.2,"248,322",106.4,,46.9,54.2,4.1,4.4,2056,4.7,0.209530894,0.103306359,83586,5.89,0,0,6.7,83586000000,25808.75842
Alberta,2005,1,"3,321,768",989416,702179,29.29,,,918.3,"259,282",106.1,,43.3,51.4,4.9,4.5,2032,3,0.206340118,0.103494585,92184,8.69,0,0,6.02,92184000000,27751.48656
Alberta,2005,2,"3,321,768",991043,516286,28.93,,,672,"259,282",106.2,,43.3,51.4,4.2,4.1,2750,3,0.206340118,0.103494585,92184,8.69,0,0,5.94,92184000000,27751.48656
Alberta,2005,3,"3,321,768",993612,451989,32.12,,,609.3,"259,282",106.9,,43.3,51.4,3.5,3.6,3669,3,0.206340118,0.103494585,92184,8.69,0,0,6.3,92184000000,27751.48656
Alberta,2005,4,"3,321,768",994459,278114,32.5,,,367.3,"259,282",107.6,,42.2,50,4.2,3.9,4353,3,0.206340118,0.103494585,92184,8.69,0,0,6.79,92184000000,27751.48656
Alberta,2005,5,"3,321,768",992267,182658,34.5,,,230.8,"259,282",107.4,,42.2,50,3.6,3.6,4859,3,0.206340118,0.103494585,92184,8.69,0,0,6.51,92184000000,27751.48656
Alberta,2005,6,"3,321,768",992626,134871,38.13,,,148.5,"259,282",107.8,,42.2,50,3.5,3.9,3902,3,0.206340118,0.103494585,92184,8.69,0,0,6.34,92184000000,27751.48656
Alberta,2005,7,"3,321,768",993152,100053,42.76,,,70.1,"259,282",108.7,,44.9,53.4,3.7,3.5,3896,3,0.206340118,0.103494585,92184,8.69,0,0,6.87,92184000000,27751.48656
Alberta,2005,8,"3,321,768",995041,127332,41.31,,,147.3,"259,282",108.7,,43.8,52.5,4.3,3.7,3769,3,0.206340118,0.103494585,92184,8.69,0,0,7.45,92184000000,27751.48656
Alberta,2005,9,"3,321,768",1000174,186353,47.54,,,264.8,"259,282",110,,43.8,52.5,3.7,4,2901,3,0.206340118,0.103494585,92184,8.69,0,0,9.46,92184000000,27751.48656
Alberta,2005,10,"3,321,768",1005101,288235,50.42,,,398.4,"259,282",109.7,,46.5,55.7,3.9,4.1,3544,3,0.206340118,0.103494585,92184,8.69,0,0,11.38,92184000000,27751.48656
Alberta,2005,11,"3,321,768",1009853,411220,50.17,,,554.1,"259,282",109.6,,46.5,55.7,4.1,4.2,3569,3,0.206340118,0.103494585,92184,8.69,0,0,10.81,92184000000,27751.48656
Alberta,2005,12,"3,321,768",1013431,560002,46.05,,,734.4,"259,282",109,,46.5,55.7,3.9,4.2,3916,3,0.206340118,0.103494585,92184,8.69,0,0,10.54,92184000000,27751.48656
Alberta,2006,1,"3,421,434",1013942,548793,46.17,,,671.8,"275,756",110.4,,56.6,68,4,3.6,2887,0.9,0.202777841,0.103686057,104142,6.73,0,0,9.52,1.04142E+11,30438.11454
Alberta,2006,2,"3,421,434",1017149,535990,39.45,,,697.5,"275,756",109.7,,56.2,67.6,3.2,3.2,3457,0.9,0.202777841,0.103686057,104142,6.73,0,0,7.38,1.04142E+11,30438.11454
Alberta,2006,3,"3,421,434",1019507,526175,32,,,750.1,"275,756",110.3,,58.2,69.3,3.2,3.3,4718,0.9,0.202777841,0.103686057,104142,6.73,0,0,6.47,1.04142E+11,30438.11454
Alberta,2006,4,"3,421,434",1022084,255653,33.62,,,336.9,"275,756",111.4,,47.6,56.4,3.6,3.4,4486,0.9,0.202777841,0.103686057,104142,6.73,0,0,6.18,1.04142E+11,30438.11454
Alberta,2006,5,"3,421,434",1020275,180191,34.41,,,210,"275,756",112.2,,48.3,57,3.4,3.4,4324,0.9,0.202777841,0.103686057,104142,6.73,0,0,5.71,1.04142E+11,30438.11454
Alberta,2006,6,"3,421,434",1021201,106726,38.04,,,97.3,"275,756",111.8,,47.1,56.1,3.2,3.5,4712,0.9,0.202777841,0.103686057,104142,6.73,0,0,5.29,1.04142E+11,30438.11454
Alberta,2006,7,"3,421,434",1020472,93510,41.22,,,31.9,"275,756",113.4,,53.4,63.5,3.8,3.6,5749,0.9,0.202777841,0.103686057,104142,6.73,0,0,5.22,1.04142E+11,30438.11454
Alberta,2006,8,"3,421,434",1024735,99268,43.64,,,86.4,"275,756",113.9,,50.5,61.2,4.6,4,4823,0.9,0.202777841,0.103686057,104142,6.73,0,0,5.84,1.04142E+11,30438.11454
Alberta,2006,9,"3,421,434",1029357,155338,37.46,,,185.3,"275,756",114.1,,52.3,63,3.3,3.5,4310,0.9,0.202777841,0.103686057,104142,6.73,0,0,5.12,1.04142E+11,30438.11454
Alberta,2006,10,"3,421,434",1037693,335004,26.86,,,466.8,"275,756",113,,56.8,68.2,2.9,3.1,4260,0.9,0.202777841,0.103686057,104142,6.73,0,0,4.4,1.04142E+11,30438.11454
Alberta,2006,11,"3,421,434",1040473,584301,32.56,,,805.1,"275,756",113.7,,53.3,64.7,3.3,3.3,3871,0.9,0.202777841,0.103686057,104142,6.73,0,0,6.51,1.04142E+11,30438.11454
Alberta,2006,12,"3,421,434",1044029,551274,35.19,,,712.4,"275,756",114.2,,57.6,69.4,3.3,3.6,2917,0.9,0.202777841,0.103686057,104142,6.73,0,0,7.05,1.04142E+11,30438.11454
Alberta,2007,1,"3,514,147",991539,"599,352",28.47,599352,,769.8,"280,600",114.7,,65.6,76.2,3.8,3.5,3556,1.5,0.199799838,0.103428798,110122,6.97,0,0,6.27,1.10122E+11,31336.76537
Alberta,2007,2,"3,514,147",994077,"616,821",30.5,616821,,806.2,"280,600",115,,57.8,69,3.6,3.7,2738,1.5,0.199799838,0.103428798,110122,6.97,0,0,6.82,1.10122E+11,31336.76537
Alberta,2007,3,"3,514,147",996793,"464,397",31.55,464397,,598.1,"280,600",116.4,,57.1,67.8,3.5,3.6,4580,1.5,0.199799838,0.103428798,110122,6.97,0,0,6.92,1.10122E+11,31336.76537
Alberta,2007,4,"3,514,147",996915,"434,849",32.79,434849,,457.7,"280,600",117.5,,54.2,65.4,3.6,3.6,5279,1.5,0.199799838,0.103428798,110122,6.97,0,0,6.74,1.10122E+11,31336.76537
Alberta,2007,5,"3,514,147",997120,"202,773",34.68,202773,,246.3,"280,600",117.8,,52.4,63.2,3.9,3.7,4166,1.5,0.199799838,0.103428798,110122,6.97,0,0,6.61,1.10122E+11,31336.76537
Alberta,2007,6,"3,514,147",998042,"117,583",41.72,117583,,110.8,"280,600",118.8,,53.8,66.2,3.4,3.7,5301,1.5,0.199799838,0.103428798,110122,6.97,0,0,6.21,1.10122E+11,31336.76537
Alberta,2007,7,"3,514,147",998733,"93,490",43.89,93490,,27.4,"280,600",119.1,,60,74.2,3.4,3.3,4480,1.5,0.199799838,0.103428798,110122,6.97,0,0,5.43,1.10122E+11,31336.76537
Alberta,2007,8,"3,514,147",1001701,"115,267",46.15,115267,,138.1,"280,600",119.3,,69,84.3,3.9,3.3,4035,1.5,0.199799838,0.103428798,110122,6.97,0,0,4.81,1.10122E+11,31336.76537
Alberta,2007,9,"3,514,147",1006507,"173,313",34.12,173313,,254.7,"280,600",119.4,,71.1,84.9,3.4,3.6,3591,1.5,0.199799838,0.103428798,110122,6.97,0,0,4.42,1.10122E+11,31336.76537
Alberta,2007,10,"3,514,147",1012280,"267,068",37.05,267068,,380.8,"280,600",118.6,,63.5,76.5,3.3,3.5,3299,1.5,0.199799838,0.103428798,110122,6.97,0,0,4.96,1.10122E+11,31336.76537
Alberta,2007,11,"3,514,147",1021431,"472,876",32.51,472876,,639.7,"280,600",119.1,,63,76,3.9,3.9,3992,1.5,0.199799838,0.103428798,110122,6.97,0,0,5.54,1.10122E+11,31336.76537
Alberta,2007,12,"3,514,147",1021861,"674,272",30.38,674272,,905.7,"280,600",118.9,,64.5,77.6,3.2,3.4,2260,1.5,0.199799838,0.103428798,110122,6.97,0,0,5.85,1.10122E+11,31336.76537
Alberta,2008,1,"3,595,856",1024340,"691,219",30.18,691219,,917.1,"285,125",118.8,,58.8,70.9,3.8,3.6,2237,2.3,0.197893631,0.103644028,118625,8.86,0,0,6.18,1.18625E+11,32989.36331
Alberta,2008,2,"3,595,856",1026417,"610,423",30.11,610423,,761.5,"285,125",119,,55.4,68.4,3.7,3.9,3075,2.3,0.197893631,0.103644028,118625,8.86,0,0,6.72,1.18625E+11,32989.36331
Alberta,2008,3,"3,595,856",1028362,"494,117",31.2,494117,,615.7,"285,125",119.8,,56.2,68.8,3.5,3.6,2373,2.3,0.197893631,0.103644028,118625,8.86,0,0,7.52,1.18625E+11,32989.36331
Alberta,2008,4,"3,595,856",1029177,"383,268",32.02,383268,,505.7,"285,125",121.3,,59.6,73.4,3.4,3.4,3848,2.3,0.197893631,0.103644028,118625,8.86,0,0,8.11,1.18625E+11,32989.36331
Alberta,2008,5,"3,595,856",1027361,"192,837",34,192837,,225.1,"285,125",122.2,,60.4,74.4,3.8,3.7,3020,2.3,0.197893631,0.103644028,118625,8.86,0,0,8.92,1.18625E+11,32989.36331
Alberta,2008,6,"3,595,856",1027128,"130,381",27.95,130381,,137.6,"285,125",124,,60,73.7,3,3.4,2307,2.3,0.197893631,0.103644028,118625,8.86,0,0,9.81,1.18625E+11,32989.36331
Alberta,2008,7,"3,595,856",1026328,"102,719",45.18,102719,,71.5,"285,125",123.3,,68.3,84.8,3.9,3.7,2117,2.3,0.197893631,0.103644028,118625,8.86,0,0,9.84,1.18625E+11,32989.36331
Alberta,2008,8,"3,595,856",1027886,"106,929",50.45,106929,,82.7,"285,125",124.1,,67.1,83.5,4.1,3.6,1728,2.3,0.197893631,0.103644028,118625,8.86,0,0,7.35,1.18625E+11,32989.36331
Alberta,2008,9,"3,595,856",1031793,"151,218",49.17,151218,,219.3,"285,125",122.8,,58.5,72.9,3.6,3.8,1811,2.3,0.197893631,0.103644028,118625,8.86,0,0,6.28,1.18625E+11,32989.36331
Alberta,2008,10,"3,595,856",1036730,"276,232",34.36,276232,,387.9,"285,125",121.5,,60,75.6,3.3,3.5,1806,2.3,0.197893631,0.103644028,118625,8.86,0,0,6.27,1.18625E+11,32989.36331
Alberta,2008,11,"3,595,856",1040083,"387,530",40.66,387530,,512.2,"285,125",121.6,,60.5,77.1,3.5,3.6,1832,2.3,0.197893631,0.103644028,118625,8.86,0,0,6.26,1.18625E+11,32989.36331
Alberta,2008,12,"3,595,856",1042638,"748,016",38.87,748016,,985.2,"285,125",121.2,,67.9,85.5,4.1,4.5,1625,2.3,0.197893631,0.103644028,118625,8.86,0,0,6.36,1.18625E+11,32989.36331
Alberta,2009,1,"3,678,996",1044143,"730,500",33.71,730500,,860.8,"269,322",120.2,,63.3,79.7,5.1,4.8,568,4.9,0.196355473,0.10410313,118373,3.94,0,0,5.77,1.18373E+11,32175.35436
Alberta,2009,2,"3,678,996",1044907,"612,485",30.28,612485,,797.5,"269,322",121.5,,65.9,83,5.8,5.5,775,4.9,0.196355473,0.10410313,118373,3.94,0,0,4.66,1.18373E+11,32175.35436
Alberta,2009,3,"3,678,996",1045752,"585,171",23.4,585171,,799.7,"269,322",120.9,,60.3,76,6.2,5.8,1196,4.9,0.196355473,0.10410313,118373,3.94,0,0,4.01,1.18373E+11,32175.35436
Alberta,2009,4,"3,678,996",1046504,"341,603",21.7,341603,,457.6,"269,322",120.4,,52.5,66.2,6.6,6.2,1640,4.9,0.196355473,0.10410313,118373,3.94,0,0,3.41,1.18373E+11,32175.35436
Alberta,2009,5,"3,678,996",1043671,"216,119",21.22,216119,,279.4,"269,322",121.4,,58.5,73.7,7.2,6.9,1538,4.9,0.196355473,0.10410313,118373,3.94,0,0,3.13,1.18373E+11,32175.35436
Alberta,2009,6,"3,678,996",1042296,"134,263",22.44,134263,,153.2,"269,322",122,,56.7,71.4,6.2,6.7,1810,4.9,0.196355473,0.10410313,118373,3.94,0,0,2.97,1.18373E+11,32175.35436
Alberta,2009,7,"3,678,996",1042025,"102,181",30.3,102181,,74.5,"269,322",121.5,,62.6,78.9,7.2,7,2063,4.9,0.196355473,0.10410313,118373,3.94,0,0,2.94,1.18373E+11,32175.35436
Alberta,2009,8,"3,678,996",1043137,"102,195",29.41,102195,,92.6,"269,322",122,,63.5,80,7.6,7.3,2693,4.9,0.196355473,0.10410313,118373,3.94,0,0,2.72,1.18373E+11,32175.35436
Alberta,2009,9,"3,678,996",1046794,"118,495",32.67,118495,,129.4,"269,322",121.5,,56,70.6,6.4,6.9,2797,4.9,0.196355473,0.10410313,118373,3.94,0,0,2.48,1.18373E+11,32175.35436
Alberta,2009,10,"3,678,996",1051693,"379,817",14.8,379817,,517.6,"269,322",121.6,,50.2,63.2,7,7.4,2579,4.9,0.196355473,0.10410313,118373,3.94,0,0,3.4,1.18373E+11,32175.35436
Alberta,2009,11,"3,678,996",1055414,"407,445",22.64,407445,,530.4,"269,322",122.6,,54.6,68.8,7.3,7.6,2446,4.9,0.196355473,0.10410313,118373,3.94,0,0,3.77,1.18373E+11,32175.35436
Alberta,2009,12,"3,678,996",1058193,"777,165",23.13,777165,,1045,"269,322",121.9,,59.8,75.3,6.4,6.8,2130,4.9,0.196355473,0.10410313,118373,3.94,0,0,4.51,1.18373E+11,32175.35436
Alberta,2010,1,"3,732,082",1059865,"663,655",23.5,663655,,843.3,"282,702",122.3,,56.4,71.1,7,6.7,1485,3.8,0.196151371,0.105482409,125654,4.37,0,0,4.88,1.25654E+11,33668.60642
Alberta,2010,2,"3,732,082",1061801,"540,412",27.57,540412,,698,"282,702",122.7,,51.8,65.3,7.1,6.8,1884,3.8,0.196151371,0.105482409,125654,4.37,0,0,4.68,1.25654E+11,33668.60642
Alberta,2010,3,"3,732,082",1063810,"407,381",27.55,407381,,522.9,"282,702",122.1,,52.9,66.6,7.5,7.2,2304,3.8,0.196151371,0.105482409,125654,4.37,0,0,4.05,1.25654E+11,33668.60642
Alberta,2010,4,"3,732,082",1063672,"317,652",24.25,317652,,377.6,"282,702",122.3,,50.6,63.7,7.5,7.1,2511,3.8,0.196151371,0.105482409,125654,4.37,0,0,3.26,1.25654E+11,33668.60642
Alberta,2010,5,"3,732,082",1062315,"255,223",22.59,255223,,320.3,"282,702",122.7,,53.7,67.6,7,6.6,2708,3.8,0.196151371,0.105482409,125654,4.37,0,0,3.37,1.25654E+11,33668.60642
Alberta,2010,6,"3,732,082",1061832,"128,126",24.69,128126,,135.8,"282,702",122.7,,58.8,74.1,6.2,6.6,2609,3.8,0.196151371,0.105482409,125654,4.37,0,0,3.49,1.25654E+11,33668.60642
Alberta,2010,7,"3,732,082",1062476,"105,731",32.68,105731,,72.9,"282,702",123.3,,67.6,85.1,6.8,6.5,2515,3.8,0.196151371,0.105482409,125654,4.37,0,0,3.42,1.25654E+11,33668.60642
Alberta,2010,8,"3,732,082",1064003,"114,532",37.7,114532,,103.1,"282,702",122.7,,66.1,83.3,7,6.3,2173,3.8,0.196151371,0.105482409,125654,4.37,0,0,3.25,1.25654E+11,33668.60642
Alberta,2010,9,"3,732,082",1068313,"198,105",32.55,198105,,278.6,"282,702",122.6,,59.3,74.7,5.9,6.4,2149,3.8,0.196151371,0.105482409,125654,4.37,0,0,3.14,1.25654E+11,33668.60642
Alberta,2010,10,"3,732,082",1072392,"259,168",27.8,259168,,346.6,"282,702",123,,54.2,68.4,6,6.4,2364,3.8,0.196151371,0.105482409,125654,4.37,0,0,2.92,1.25654E+11,33668.60642
Alberta,2010,11,"3,732,082",1076834,"542,902",22.01,542902,,716.1,"282,702",122.7,,53.1,67,5.5,5.8,1871,3.8,0.196151371,0.105482409,125654,4.37,0,0,3.04,1.25654E+11,33668.60642
Alberta,2010,12,"3,732,082",1078215,"712,780",19.39,712780,,924.8,"282,702",122.9,,57.1,72,5.4,5.8,1719,3.8,0.196151371,0.105482409,125654,4.37,0,0,3.34,1.25654E+11,33668.60642
Alberta,2011,1,"3,789,030",1079533,"725,688",20.35,725688,,900.4,"300,948",123.5,,58,75.4,6.1,6,1253,2.6,0.196073929,0.107416146,133004,4,0,0,3.49,1.33004E+11,35102.38768
Alberta,2011,2,"3,789,030",1080270,"667,068",20.06,667068,,835.2,"300,948",124.2,,67.4,87.5,5.8,5.6,1304,2.6,0.196073929,0.107416146,133004,4,0,0,3.4,1.33004E+11,35102.38768
Alberta,2011,3,"3,789,030",1083589,"642,396",20.31,642396,,819.4,"300,948",124.5,,59.2,74.5,5.7,5.4,2468,2.6,0.196073929,0.107416146,133004,4,0,0,3.19,1.33004E+11,35102.38768
Alberta,2011,4,"3,789,030",1083377,"386,548",26.65,386548,,493.8,"300,948",126,,78.2,98.5,6.1,5.7,2772,2.6,0.196073929,0.107416146,133004,4,0,0,3.3,1.33004E+11,35102.38768
Alberta,2011,5,"3,789,030",1078173,"195,442",25.44,195442,,232.7,"300,948",126.1,,52.1,65.6,5.5,5.5,2704,2.6,0.196073929,0.107416146,133004,4,0,0,3.39,1.33004E+11,35102.38768
Alberta,2011,6,"3,789,030",1077178,"130,610",29.96,130610,,137.8,"300,948",125.3,,54.8,69,5.2,5.4,2595,2.6,0.196073929,0.107416146,133004,4,0,0,3.51,1.33004E+11,35102.38768
Alberta,2011,7,"3,789,030",1077259,"106,629",51.77,106629,,71.6,"300,948",125.7,,71.7,90.3,5.9,5.5,2530,2.6,0.196073929,0.107416146,133004,4,0,0,3.42,1.33004E+11,35102.38768
Alberta,2011,8,"3,789,030",1077774,"105,118",39.73,105118,,86.8,"300,948",126.3,,86.5,108.9,6.2,5.4,3008,2.6,0.196073929,0.107416146,133004,4,0,0,3.32,1.33004E+11,35102.38768
Alberta,2011,9,"3,789,030",1080166,"133,522",32.43,133522,,152.4,"300,948",126,,86.5,100.8,5,5.4,2777,2.6,0.196073929,0.107416146,133004,4,0,0,3.14,1.33004E+11,35102.38768
Alberta,2011,10,"3,789,030",1085245,"288,677",31.99,288677,,398.9,"300,948",127.2,,86.5,110.1,4.8,5.2,2651,2.6,0.196073929,0.107416146,133004,4,0,0,3.17,1.33004E+11,35102.38768
Alberta,2011,11,"3,789,030",1088387,"495,828",22.36,495828,,654.4,"300,948",126.6,,86.5,104.6,4.8,5.1,2493,2.6,0.196073929,0.107416146,133004,4,0,0,2.99,1.33004E+11,35102.38768
Alberta,2011,12,"3,789,030",1090107,"524,107",19.46,524107,,670.1,"300,948",126.5,,86.5,111.9,4.6,5,2035,2.6,0.196073929,0.107416146,133004,4,0,0,2.92,1.33004E+11,35102.38768
Alberta,2012,1,"3,874,548",1091182,"644,383",18.85,644383,,791.3,"312,708",127.1,,94.9,116.1,5.2,5.1,1820,1.5,0.19625515,0.109957342,144941,2.75,0,0,2.56,1.44941E+11,37408.49255
